,Ind,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Asset Volume,Ignore
2021-03-02 13:09:17.345971563,42,1614708000000.0,0.0049508,0.0049645,0.0048652,0.0048901,44441.24,1614711599999.0,218.10169938,15285.0,19906.99,97.72035053,0.0
2021-03-02 14:09:30.616113744,43,1614711600000.0,0.0048904,0.0049081,0.0048182,0.0048564,46215.39,1614715199999.0,224.66293787,16387.0,21072.57,102.49746442,0.0
2021-03-02 15:09:43.886255924,44,1614715200000.0,0.0048563,0.0049071,0.0048307,0.0049012,42181.82,1614718799999.0,205.18055617,12931.0,22901.67,111.40909598,0.0
2021-03-02 16:09:57.156398104,45,1614718800000.0,0.0049012,0.0049321,0.0048887,0.0049077,30286.66,1614722399999.0,148.6935905,8783.0,14593.64,71.68513175,0.0
2021-03-02 17:10:10.426540284,46,1614722400000.0,0.0049071,0.0049631,0.0049012,0.0049578,24861.59,1614725999999.0,122.51391699,7576.0,10139.96,50.00995806,0.0
2021-03-02 18:10:23.696682464,47,1614726000000.0,0.0049576,0.0049786,0.0049313,0.0049484,21924.3,1614729599999.0,108.73315293,6548.0,11817.52,58.62289785,0.0
2021-03-02 19:10:36.966824644,48,1614729600000.0,0.0049497,0.0049736,0.0049082,0.0049429,27409.21,1614733199999.0,135.44438881,8273.0,14190.64,70.13356401,0.0
2021-03-02 20:10:50.236966824,49,1614733200000.0,0.004941,0.0049799,0.00492,0.004935,23331.83,1614736799999.0,115.41299779,6956.0,11805.72,58.42783797,0.0
2021-03-02 21:11:03.507109004,50,1614736800000.0,0.0049343,0.0049575,0.0049104,0.0049197,17802.77,1614740399999.0,87.8181801,6238.0,8403.92,41.46755703,0.0
2021-03-02 22:11:16.777251184,51,1614740400000.0,0.0049187,0.0049341,0.0048803,0.0048872,18884.99,1614743999999.0,92.7059419,6287.0,8585.55,42.18116795,0.0
2021-03-02 23:11:30.047393364,52,1614744000000.0,0.004886,0.00497,0.0048832,0.0049656,26446.59,1614747599999.0,130.54729531,9185.0,13663.47,67.44221677,0.0
2021-03-03 00:11:43.317535545,53,1614747600000.0,0.0049656,0.0050026,0.0049527,0.0049772,26262.69,1614751199999.0,130.73590769,9720.0,12958.05,64.53231771,0.0
2021-03-03 01:11:56.587677725,54,1614751200000.0,0.0049772,0.00505,0.0049732,0.0050237,49053.55,1614754799999.0,246.1693362,15315.0,26103.85,130.97324265,0.0
2021-03-03 02:12:09.857819905,55,1614754800000.0,0.0050272,0.0050447,0.0050013,0.0050059,23674.74,1614758399999.0,118.87208838,10092.0,12279.48,61.66766202,0.0
2021-03-03 03:12:23.127962085,56,1614758400000.0,0.0050089,0.0050227,0.0049327,0.0049358,38790.47,1614761999999.0,193.1875314,16837.0,19711.59,98.18298945,0.0
2021-03-03 04:12:36.398104265,57,1614762000000.0,0.0049357,0.0049589,0.0048921,0.0049393,49444.89,1614765599999.0,243.33547669,17629.0,22446.04,110.4911702,0.0
2021-03-03 05:12:49.668246445,58,1614765600000.0,0.0049393,0.0049467,0.0048346,0.0048498,45692.75,1614769199999.0,223.65513669,16163.0,19335.9,94.75181568,0.0
2021-03-03 06:13:02.938388625,59,1614769200000.0,0.0048497,0.0048897,0.0048277,0.0048295,42695.44,1614772799999.0,207.25439259,14882.0,22936.25,111.33848664,0.0
2021-03-03 07:13:16.208530805,60,1614772800000.0,0.0048296,0.0048565,0.00478,0.0048442,62119.69,1614776399999.0,299.34033397,19511.0,28113.12,135.51713622,0.0
2021-03-03 08:13:29.478672985,61,1614776400000.0,0.0048443,0.0048507,0.0047912,0.0048101,41184.57,1614779999999.0,198.06677511,15365.0,23608.3,113.54414889,0.0
2021-03-03 09:13:42.748815165,62,1614780000000.0,0.0048093,0.0048172,0.00475,0.004803,55321.26,1614783599999.0,264.57285533,16020.0,27285.93,130.55441328,0.0
2021-03-03 10:13:56.018957345,63,1614783600000.0,0.0048036,0.0048327,0.0048008,0.0048296,36423.07,1614787199999.0,175.58637184,13395.0,25569.57,123.26794202,0.0
2021-03-03 11:14:09.289099526,64,1614787200000.0,0.0048304,0.0048582,0.0048129,0.004833,41266.12,1614790799999.0,199.41504898,12482.0,26186.54,126.50937537,0.0
2021-03-03 12:14:22.559241706,65,1614790800000.0,0.004833,0.0048577,0.0048211,0.0048254,19462.98,1614794399999.0,94.22763636,8617.0,9365.75,45.34089044,0.0
2021-03-03 13:14:35.829383886,66,1614794400000.0,0.004825,0.0048269,0.0047856,0.0048021,25396.48,1614797999999.0,122.04748956,10313.0,14295.09,68.72531719,0.0
2021-03-03 14:14:49.099526066,67,1614798000000.0,0.0048023,0.00483,0.0047841,0.0048252,21513.22,1614801599999.0,103.4153441,10390.0,11798.5,56.73071317,0.0
2021-03-03 15:15:02.369668246,68,1614801600000.0,0.0048254,0.0048256,0.0047703,0.0047987,17914.55,1614805199999.0,85.91613693,9275.0,8776.65,42.09474408,0.0
2021-03-03 16:15:15.639810426,69,1614805200000.0,0.0047985,0.0048013,0.004782,0.0047957,12751.54,1614808799999.0,61.10567856,6740.0,6279.98,30.09611535,0.0
2021-03-03 17:15:28.909952606,70,1614808800000.0,0.0047957,0.0048002,0.0047766,0.0047879,18557.43,1614812399999.0,88.86938852,6499.0,7478.92,35.83029556,0.0
2021-03-03 18:15:42.180094786,71,1614812400000.0,0.0047879,0.0047972,0.0047616,0.0047779,28745.27,1614815999999.0,137.47351708,7249.0,9083.71,43.43579892,0.0
2021-03-03 19:15:55.450236966,72,1614816000000.0,0.0047775,0.0047815,0.004752,0.004766,28364.36,1614819599999.0,135.21141767,10157.0,14199.33,67.71113092,0.0
2021-03-03 20:16:08.720379146,73,1614819600000.0,0.0047659,0.0047823,0.0047315,0.0047747,25544.49,1614823199999.0,121.45209169,10150.0,14544.09,69.15898445,0.0
2021-03-03 21:16:21.990521327,74,1614823200000.0,0.0047741,0.0048667,0.0047683,0.0048512,37226.92,1614826799999.0,179.92485771,12201.0,18911.82,91.34742201,0.0
2021-03-03 22:16:35.260663507,75,1614826800000.0,0.0048512,0.00486,0.0048151,0.0048479,33246.09,1614830399999.0,160.72555219,9650.0,19000.13,91.86253833,0.0
2021-03-03 23:16:48.530805687,76,1614830400000.0,0.0048468,0.004882,0.0048345,0.0048687,25487.16,1614833999999.0,123.97466344,7674.0,12109.39,58.88207108,0.0
2021-03-04 00:17:01.800947867,77,1614834000000.0,0.0048696,0.004903,0.0048587,0.004897,29594.32,1614837599999.0,144.53227888,7885.0,13324.72,65.10144081,0.0
2021-03-04 01:17:15.071090047,78,1614837600000.0,0.004897,0.004914,0.0048598,0.0048707,28782.51,1614841199999.0,140.6414085,8681.0,16292.97,79.59583162,0.0
2021-03-04 02:17:28.341232227,79,1614841200000.0,0.0048707,0.0049022,0.0048661,0.0048946,25784.05,1614844799999.0,126.01300503,7154.0,11310.52,55.24362711,0.0
2021-03-04 03:17:41.611374407,80,1614844800000.0,0.0048973,0.0049002,0.0048562,0.0048618,21009.05,1614848399999.0,102.32997579,8095.0,10306.09,50.20160441,0.0
2021-03-04 04:17:54.881516587,81,1614848400000.0,0.0048613,0.0049418,0.0048586,0.0049167,44054.88,1614851999999.0,216.5609893,13223.0,27630.3,135.8379856,0.0
2021-03-04 05:18:08.151658767,82,1614852000000.0,0.0049175,0.0049196,0.0048348,0.004847,42014.72,1614855599999.0,204.90287014,12532.0,17246.75,84.12998997,0.0
2021-03-04 06:18:21.421800947,83,1614855600000.0,0.0048465,0.0048536,0.0048218,0.0048306,16414.43,1614859199999.0,79.3282313,6885.0,8091.45,39.11308656,0.0
2021-03-04 07:18:34.691943127,84,1614859200000.0,0.0048296,0.0048362,0.0048017,0.0048089,21140.67,1614862799999.0,101.88839942,8508.0,10310.85,49.70143142,0.0
2021-03-04 08:18:47.962085308,85,1614862800000.0,0.004808,0.0048084,0.0047642,0.0047825,24983.77,1614866399999.0,119.53445148,10730.0,12042.89,57.61779211,0.0
2021-03-04 09:19:01.232227488,86,1614866400000.0,0.0047854,0.004818,0.0047823,0.0048101,25087.94,1614869999999.0,120.46275702,10187.0,12246.33,58.79910762,0.0
2021-03-04 10:19:14.502369668,87,1614870000000.0,0.0048093,0.0048332,0.0047953,0.004833,19859.8,1614873599999.0,95.52383697,9093.0,10449.99,50.27508125,0.0
2021-03-04 11:19:27.772511848,88,1614873600000.0,0.0048321,0.0048414,0.0047616,0.0047883,23448.93,1614877199999.0,112.50088573,11887.0,11088.63,53.22839987,0.0
2021-03-04 12:19:41.042654028,89,1614877200000.0,0.004788,0.0048342,0.0047616,0.0048241,28807.99,1614880799999.0,138.04609137,12631.0,17562.9,84.17711064,0.0
2021-03-04 13:19:54.312796208,90,1614880800000.0,0.0048245,0.0048307,0.0047321,0.0047438,51064.92,1614884399999.0,243.84614916,20673.0,23501.59,112.26667113,0.0
2021-03-04 14:20:07.582938388,91,1614884400000.0,0.0047438,0.0047857,0.0047398,0.0047652,30889.68,1614887999999.0,146.97295362,13210.0,15690.18,74.64667006,0.0
2021-03-04 15:20:20.853080568,92,1614888000000.0,0.004765,0.0047764,0.0047456,0.0047601,19756.32,1614891599999.0,94.08726163,8222.0,10021.44,47.73154286,0.0
2021-03-04 16:20:34.123222748,93,1614891600000.0,0.0047625,0.0047664,0.0047312,0.0047365,20395.74,1614895199999.0,96.76100781,8333.0,9187.3,43.58481866,0.0
2021-03-04 17:20:47.393364928,94,1614895200000.0,0.0047353,0.0047682,0.00472,0.0047639,14226.76,1614898799999.0,67.45215146,8103.0,7175.37,34.02351838,0.0
2021-03-04 18:21:00.663507109,95,1614898800000.0,0.0047644,0.0047678,0.0047265,0.0047488,15377.08,1614902399999.0,72.9381694,5967.0,6810.95,32.3127198,0.0
2021-03-04 19:21:13.933649289,96,1614902400000.0,0.0047486,0.0047713,0.0046818,0.0046956,69634.44,1614905999999.0,328.46161072,25207.0,28096.15,132.64548507,0.0
2021-03-04 20:21:27.203791469,97,1614906000000.0,0.0046952,0.0046987,0.0046449,0.0046785,32209.45,1614909599999.0,150.47035584,14378.0,15425.43,72.07262526,0.0
2021-03-04 21:21:40.473933649,98,1614909600000.0,0.0046787,0.0047092,0.0046584,0.004704,26903.87,1614913199999.0,126.15218944,11950.0,14205.36,66.63669731,0.0
2021-03-04 22:21:53.744075829,99,1614913200000.0,0.004704,0.004713,0.0046784,0.0046784,20155.95,1614916799999.0,94.5876117,6910.0,11046.54,51.84635734,0.0
2021-03-04 23:22:07.014218009,100,1614916800000.0,0.0046807,0.0047049,0.0046655,0.00469,14865.12,1614920399999.0,69.65418012,7055.0,8278.29,38.79560976,0.0
2021-03-05 00:22:20.284360189,101,1614920400000.0,0.0046906,0.0046939,0.0046271,0.0046378,28076.18,1614923999999.0,130.60170081,9329.0,14759.87,68.64241005,0.0
2021-03-05 01:22:33.554502369,102,1614924000000.0,0.0046394,0.0046862,0.0046363,0.0046842,16151.84,1614927599999.0,75.30942224,7988.0,7205.86,33.60591837,0.0
2021-03-05 02:22:46.824644549,103,1614927600000.0,0.0046845,0.0047656,0.0046843,0.0047328,40383.04,1614931199999.0,191.47608842,13692.0,20519.42,97.26179575,0.0
2021-03-05 03:23:00.094786729,104,1614931200000.0,0.0047328,0.0047467,0.0046703,0.0046945,32243.33,1614934799999.0,151.74494102,12137.0,12784.37,60.16346328,0.0
2021-03-05 04:23:13.364928909,105,1614934800000.0,0.0046945,0.0047103,0.0046888,0.0046969,20203.81,1614938399999.0,94.95207681,7548.0,7966.33,37.44077068,0.0
2021-03-05 05:23:26.635071090,106,1614938400000.0,0.0046967,0.0047186,0.0046864,0.0047004,10317.29,1614941999999.0,48.525495,6034.0,4976.0,23.40640705,0.0
2021-03-05 06:23:39.905213270,107,1614942000000.0,0.0047001,0.0047252,0.0046934,0.0047163,13346.76,1614945599999.0,62.88284188,6250.0,6969.24,32.83549671,0.0
2021-03-05 07:23:53.175355450,108,1614945600000.0,0.0047164,0.0047272,0.0046875,0.0046979,23759.63,1614949199999.0,111.90175882,8274.0,12923.43,60.85401727,0.0
2021-03-05 08:24:06.445497630,109,1614949200000.0,0.0047004,0.0047355,0.0046795,0.0047007,28094.35,1614952799999.0,132.27086584,12479.0,14511.55,68.33417014,0.0
2021-03-05 09:24:19.715639810,110,1614952800000.0,0.0047007,0.0047663,0.0047007,0.004703,39151.41,1614956399999.0,185.06079296,14553.0,24119.39,114.01355788,0.0
2021-03-05 10:24:32.985781990,111,1614956400000.0,0.0047029,0.0047098,0.004658,0.0046691,28181.59,1614959999999.0,132.14143221,10247.0,9124.38,42.74945695,0.0
2021-03-05 11:24:46.255924170,112,1614960000000.0,0.0046691,0.0046786,0.004638,0.0046716,22508.11,1614963599999.0,104.86397998,11001.0,11557.8,53.85679144,0.0
2021-03-05 12:24:59.526066350,113,1614963600000.0,0.0046715,0.0046872,0.0046575,0.0046827,15682.88,1614967199999.0,73.31072479,6919.0,6801.22,31.80471806,0.0
2021-03-05 13:25:12.796208530,114,1614967200000.0,0.0046827,0.004706,0.00466,0.004671,20283.28,1614970799999.0,94.95645146,8464.0,8941.29,41.85999067,0.0
2021-03-05 14:25:26.066350710,115,1614970800000.0,0.0046703,0.0046766,0.0046162,0.0046197,20066.01,1614974399999.0,93.12913001,7598.0,9892.74,45.90721353,0.0
2021-03-05 15:25:39.336492891,116,1614974400000.0,0.0046199,0.0046327,0.0045923,0.0046143,20043.34,1614977999999.0,92.48497776,8170.0,7469.6,34.48800185,0.0
2021-03-05 16:25:52.606635071,117,1614978000000.0,0.0046159,0.0046716,0.0046023,0.004634,18998.59,1614981599999.0,88.22994934,7934.0,9171.83,42.6156906,0.0
2021-03-05 17:26:05.876777251,118,1614981600000.0,0.004633,0.0046839,0.0046118,0.0046446,16816.55,1614985199999.0,78.0570662,8938.0,8591.84,39.88486321,0.0
2021-03-05 18:26:19.146919431,119,1614985200000.0,0.0046443,0.0046456,0.0045977,0.0046243,11825.04,1614988799999.0,54.57445678,5516.0,5236.17,24.16555628,0.0
2021-03-05 19:26:32.417061611,120,1614988800000.0,0.0046243,0.0046652,0.0046083,0.0046468,17501.36,1614992399999.0,81.16432553,7322.0,9253.63,42.9325276,0.0
2021-03-05 20:26:45.687203791,121,1614992400000.0,0.0046462,0.0046467,0.0046284,0.004632,7642.72,1614995999999.0,35.43013781,3604.0,3917.59,18.1628933,0.0
2021-03-05 21:26:58.957345971,122,1614999600000.0,0.0046334,0.0046517,0.0046161,0.0046248,5959.73,1615003199999.0,27.60643792,2396.0,2304.19,10.67820036,0.0
2021-03-05 22:27:12.227488151,123,1615003200000.0,0.0046251,0.0046314,0.004607,0.0046193,14593.03,1615006799999.0,67.39529261,6444.0,6896.98,31.85444683,0.0
2021-03-05 23:27:25.497630331,124,1615006800000.0,0.0046193,0.004683,0.0046115,0.0046827,20876.65,1615010399999.0,96.95242731,7997.0,11818.58,54.87924884,0.0
2021-03-06 00:27:38.767772511,125,1615010400000.0,0.0046827,0.0047185,0.0046704,0.0046734,35799.93,1615013999999.0,168.1286315,11032.0,16118.25,75.69936626,0.0
2021-03-06 01:27:52.037914691,126,1615014000000.0,0.0046734,0.0046872,0.004668,0.0046863,15139.84,1615017599999.0,70.83611317,4369.0,7444.89,34.8346633,0.0
2021-03-06 02:28:05.308056872,127,1615017600000.0,0.0046861,0.0047435,0.0046851,0.0047204,35828.33,1615021199999.0,169.36712142,11472.0,17206.17,81.29489901,0.0
2021-03-06 03:28:18.578199052,128,1615021200000.0,0.0047206,0.0047291,0.0046625,0.0046722,36385.22,1615024799999.0,170.86210391,9560.0,15708.41,73.78950128,0.0
2021-03-06 04:28:31.848341232,129,1615024800000.0,0.0046719,0.0046957,0.004665,0.0046836,24891.52,1615028399999.0,116.66605067,6638.0,12128.26,56.84774385,0.0
2021-03-06 05:28:45.118483412,130,1615028400000.0,0.0046829,0.0046946,0.0046699,0.0046769,20400.11,1615031999999.0,95.47558212,5663.0,11213.15,52.48198233,0.0
2021-03-06 06:28:58.388625592,131,1615032000000.0,0.0046765,0.0046946,0.004666,0.0046881,21983.34,1615035599999.0,102.89514191,7405.0,12256.5,57.38345145,0.0
2021-03-06 07:29:11.658767772,132,1615035600000.0,0.004688,0.0046937,0.0046494,0.0046896,27631.89,1615039199999.0,129.08369173,8442.0,15427.08,72.07813605,0.0
2021-03-06 08:29:24.928909952,133,1615039200000.0,0.0046884,0.0046967,0.0046554,0.0046814,25116.39,1615042799999.0,117.39779754,7029.0,13530.61,63.24378474,0.0
2021-03-06 09:29:38.199052132,134,1615042800000.0,0.004681,0.0046947,0.0046643,0.0046877,22807.88,1615046399999.0,106.78486104,6000.0,11427.8,53.50106997,0.0
2021-03-06 10:29:51.469194312,135,1615046400000.0,0.0046917,0.004694,0.0046665,0.0046782,22092.67,1615049999999.0,103.41434699,6461.0,11178.6,52.33071965,0.0
2021-03-06 11:30:04.739336492,136,1615050000000.0,0.0046783,0.0046818,0.0046408,0.0046625,28483.19,1615053599999.0,132.88227886,8351.0,11562.27,53.9252264,0.0
2021-03-06 12:30:18.009478673,137,1615053600000.0,0.0046616,0.0046696,0.0046418,0.0046484,21523.97,1615057199999.0,100.25439133,6844.0,11446.41,53.31571835,0.0
2021-03-06 13:30:31.279620853,138,1615057200000.0,0.0046484,0.0046526,0.0046213,0.004639,18209.57,1615060799999.0,84.39988629,5890.0,9645.57,44.7111154,0.0
2021-03-06 14:30:44.549763033,139,1615060800000.0,0.0046389,0.0046474,0.004614,0.0046205,22590.36,1615064399999.0,104.66513018,6593.0,12476.77,57.81653206,0.0
2021-03-06 15:30:57.819905213,140,1615064400000.0,0.0046202,0.0046311,0.0046061,0.0046117,18100.54,1615067999999.0,83.59555379,5487.0,10484.55,48.42509304,0.0
2021-03-06 16:31:11.090047393,141,1615068000000.0,0.0046117,0.0046334,0.0045924,0.0046329,22577.78,1615071599999.0,104.09271887,6811.0,12470.93,57.51636482,0.0
2021-03-06 17:31:24.360189573,142,1615071600000.0,0.0046334,0.0046386,0.0046114,0.0046307,17583.15,1615075199999.0,81.33712127,4605.0,9863.11,45.62877944,0.0
2021-03-06 18:31:37.630331753,143,1615075200000.0,0.0046307,0.0046712,0.0046178,0.0046405,32656.97,1615078799999.0,151.83982721,8644.0,15800.67,73.45287126,0.0
2021-03-06 19:31:50.900473933,144,1615078800000.0,0.0046399,0.0046447,0.0046133,0.0046208,20520.86,1615082399999.0,94.95418127,5260.0,8066.18,37.31893966,0.0
2021-03-06 20:32:04.170616113,145,1615082400000.0,0.0046206,0.0046357,0.0045974,0.0046126,19335.89,1615085999999.0,89.20866073,5683.0,10354.37,47.77931871,0.0
2021-03-06 21:32:17.440758293,146,1615086000000.0,0.0046114,0.0046173,0.0045856,0.0045981,25303.7,1615089599999.0,116.48772633,5698.0,16047.05,73.88843214,0.0
2021-03-06 22:32:30.710900473,147,1615089600000.0,0.0045976,0.0046057,0.0045825,0.004585,12741.44,1615093199999.0,58.55206348,4408.0,6578.81,30.23700641,0.0
2021-03-06 23:32:43.981042654,148,1615093200000.0,0.004585,0.0045974,0.0045753,0.0045902,13520.33,1615096799999.0,61.98805924,4953.0,5956.61,27.31184321,0.0
2021-03-07 00:32:57.251184834,149,1615096800000.0,0.0045902,0.0045947,0.004573,0.0045834,14564.38,1615100399999.0,66.78521807,5594.0,9659.64,44.29870229,0.0
2021-03-07 01:33:10.521327014,150,1615100400000.0,0.0045835,0.0046221,0.0045831,0.0045957,46201.41,1615103999999.0,212.35507821,7523.0,33632.66,154.5338236,0.0
2021-03-07 02:33:23.791469194,151,1615104000000.0,0.0045955,0.0046039,0.0045146,0.0045336,34922.0,1615107599999.0,158.95455344,13877.0,14882.81,67.72708159,0.0
2021-03-07 03:33:37.061611374,152,1615107600000.0,0.0045337,0.0046507,0.0045312,0.0046507,38813.12,1615111199999.0,177.75352423,15055.0,19891.55,91.10803123,0.0
2021-03-07 04:33:50.331753554,153,1615111200000.0,0.0046504,0.0048128,0.0046288,0.0047796,119535.96,1615114799999.0,565.81159693,36676.0,56151.91,265.90917688,0.0
