,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Asset Volume,Ignore
2021-03-01 21:06:04.810690423,1614650400000,0.00056560,0.00059216,0.00056560,0.00058873,517131.40000000,1614653999999,301.37742912,12183,138109.00000000,80.05275931,0
2021-03-01 22:06:18.841870824,1614654000000,0.00058894,0.00060318,0.00058461,0.00059419,421416.30000000,1614657599999,250.59763295,12304,153000.70000000,90.97610374,0
2021-03-01 23:06:32.873051224,1614657600000,0.00059456,0.00060230,0.00058801,0.00059448,115112.90000000,1614661199999,68.52076982,3828,58609.70000000,34.91809233,0
2021-03-02 00:06:46.904231625,1614661200000,0.00059457,0.00061000,0.00059078,0.00059110,101869.60000000,1614664799999,60.65449934,3574,66170.70000000,39.45527311,0
2021-03-02 01:07:00.935412026,1614664800000,0.00059138,0.00059474,0.00058273,0.00059101,82119.70000000,1614668399999,48.42479637,3061,38641.90000000,22.82067857,0
2021-03-02 02:07:14.966592427,1614668400000,0.00059101,0.00059738,0.00058765,0.00059357,60594.30000000,1614671999999,35.92797236,2296,31248.80000000,18.53305187,0
2021-03-02 03:07:28.997772828,1614672000000,0.00059357,0.00060606,0.00059335,0.00060038,100363.50000000,1614675599999,60.16309030,3988,47672.20000000,28.57456783,0
2021-03-02 04:07:43.028953229,1614675600000,0.00060069,0.00061015,0.00059887,0.00060002,102313.60000000,1614679199999,61.89619643,4208,49148.50000000,29.73520636,0
2021-03-02 05:07:57.060133630,1614679200000,0.00060022,0.00062651,0.00059773,0.00059802,108978.80000000,1614682799999,65.89902979,5021,68805.40000000,41.69721064,0
2021-03-02 06:08:11.091314031,1614682800000,0.00059823,0.00060659,0.00059796,0.00060608,51089.80000000,1614686399999,30.71963644,2206,26624.70000000,16.01275286,0
2021-03-02 07:08:25.122494432,1614686400000,0.00060608,0.00060792,0.00059759,0.00059926,115090.90000000,1614689999999,69.08490059,3258,69402.40000000,41.62407381,0
2021-03-02 08:08:39.153674832,1614690000000,0.00059942,0.00060753,0.00059941,0.00060679,104128.20000000,1614693599999,62.91787322,3257,51330.20000000,31.03802338,0
2021-03-02 09:08:53.184855233,1614693600000,0.00060689,0.00060995,0.00059901,0.00060015,126740.60000000,1614697199999,76.42083477,3967,65619.10000000,39.59131506,0
2021-03-02 10:09:07.216035634,1614697200000,0.00060015,0.00060400,0.00059650,0.00060145,72365.40000000,1614700799999,43.45088252,2823,29295.10000000,17.59347073,0
2021-03-02 11:09:21.247216035,1614700800000,0.00060197,0.00062812,0.00060111,0.00060521,309823.60000000,1614704399999,191.31847607,12728,132420.30000000,81.79573546,0
2021-03-02 12:09:35.278396436,1614704400000,0.00060510,0.00060925,0.00059733,0.00060395,129153.00000000,1614707999999,77.98874207,4679,61073.10000000,36.89480658,0
2021-03-02 13:09:49.309576837,1614708000000,0.00060404,0.00060621,0.00059039,0.00059235,83795.30000000,1614711599999,50.07846024,3039,33157.30000000,19.83741169,0
2021-03-02 14:10:03.340757238,1614711600000,0.00059271,0.00059400,0.00058387,0.00058739,330655.80000000,1614715199999,194.02334096,8959,131772.10000000,77.34292015,0
2021-03-02 15:10:17.371937639,1614715200000,0.00058708,0.00058891,0.00058000,0.00058601,106286.20000000,1614718799999,62.19348951,3629,49253.60000000,28.83761533,0
2021-03-02 16:10:31.403118040,1614718800000,0.00058600,0.00059141,0.00058296,0.00058739,86552.50000000,1614722399999,50.83981098,2734,45695.20000000,26.84462215,0
2021-03-02 17:10:45.434298440,1614722400000,0.00058730,0.00059335,0.00058425,0.00059211,44113.90000000,1614725999999,25.96350721,1965,20857.50000000,12.28792868,0
2021-03-02 18:10:59.465478841,1614726000000,0.00059208,0.00059298,0.00058567,0.00058762,77406.60000000,1614729599999,45.59910321,2442,48467.90000000,28.54502312,0
2021-03-02 19:11:13.496659242,1614729600000,0.00058762,0.00059185,0.00058437,0.00058501,83216.30000000,1614733199999,48.86071800,3006,47891.30000000,28.11792715,0
2021-03-02 20:11:27.527839643,1614733200000,0.00058534,0.00059015,0.00058360,0.00058909,55885.40000000,1614736799999,32.82615110,1827,29295.50000000,17.20958023,0
2021-03-02 21:11:41.559020044,1614736800000,0.00058909,0.00060231,0.00058909,0.00059891,60897.00000000,1614740399999,36.28380377,2801,34566.30000000,20.58269540,0
2021-03-02 22:11:55.590200445,1614740400000,0.00059894,0.00060032,0.00059267,0.00059424,41305.00000000,1614743999999,24.57105604,1703,19950.10000000,11.86511019,0
2021-03-02 23:12:09.621380846,1614744000000,0.00059415,0.00060478,0.00059345,0.00060215,68701.10000000,1614747599999,41.24451982,2590,33401.70000000,20.05808583,0
2021-03-03 00:12:23.652561247,1614747600000,0.00060318,0.00060881,0.00060318,0.00060798,67772.20000000,1614751199999,41.06283670,3329,33625.70000000,20.37488473,0
2021-03-03 01:12:37.683741648,1614751200000,0.00060811,0.00062025,0.00060781,0.00061633,120592.10000000,1614754799999,74.12840902,5213,65270.70000000,40.09265809,0
2021-03-03 02:12:51.714922049,1614754800000,0.00061639,0.00061982,0.00061070,0.00061092,91743.10000000,1614758399999,56.35750645,3311,42388.20000000,26.04893359,0
2021-03-03 03:13:05.746102449,1614758400000,0.00061136,0.00061580,0.00060700,0.00060852,149008.90000000,1614761999999,91.05312792,3890,76662.00000000,46.83799781,0
2021-03-03 04:13:19.777282850,1614762000000,0.00060852,0.00060852,0.00059946,0.00059999,100531.20000000,1614765599999,60.67311587,3428,54124.10000000,32.66664936,0
2021-03-03 05:13:33.808463251,1614765600000,0.00060011,0.00060128,0.00059487,0.00059527,70766.80000000,1614769199999,42.31543536,2882,36541.60000000,21.85373012,0
2021-03-03 06:13:47.839643652,1614769200000,0.00059550,0.00060028,0.00059326,0.00059475,76488.20000000,1614772799999,45.66669401,2846,37255.90000000,22.24407742,0
2021-03-03 07:14:01.870824053,1614772800000,0.00059460,0.00059817,0.00059200,0.00059299,87166.20000000,1614776399999,51.86861394,2987,42710.30000000,25.41310937,0
2021-03-03 08:14:15.902004454,1614776400000,0.00059313,0.00059648,0.00058900,0.00059347,79831.30000000,1614779999999,47.32220088,3065,37309.80000000,22.12509760,0
2021-03-03 09:14:29.933184855,1614780000000,0.00059376,0.00059446,0.00058700,0.00059229,60325.20000000,1614783599999,35.61154101,2726,31813.00000000,18.78543697,0
2021-03-03 10:14:43.964365256,1614783600000,0.00059229,0.00060410,0.00059219,0.00060351,69334.00000000,1614787199999,41.41512462,3066,43841.70000000,26.17230339,0
2021-03-03 11:14:57.995545657,1614787200000,0.00060335,0.00061267,0.00060033,0.00060565,106514.80000000,1614790799999,64.53110505,5064,40969.40000000,24.81866358,0
2021-03-03 12:15:12.026726057,1614790800000,0.00060552,0.00061255,0.00060288,0.00060488,93024.50000000,1614794399999,56.62216182,3791,28067.70000000,17.07791329,0
2021-03-03 13:15:26.057906458,1614794400000,0.00060480,0.00060508,0.00060039,0.00060230,41014.10000000,1614797999999,24.69610977,1842,19170.00000000,11.54381076,0
2021-03-03 14:15:40.089086859,1614798000000,0.00060186,0.00060341,0.00059830,0.00060228,67297.60000000,1614801599999,40.44351281,2413,29031.50000000,17.45512493,0
